comparison,case,metric,aggregation,paired_motions,reference,candidate,candidate_minus_reference,difference_ci95_low,difference_ci95_high,error_reduction_percent,error_reduction_percent_ci95_low,error_reduction_percent_ci95_high
film_vs_baseline,all_0_cold,common_error_body_pos,common_survival,512,0.04097720843180801,0.03525057419591919,-0.005726634235888817,-0.006102983631181874,-0.005360331543103704,13.975169258830219,13.07780325513885,14.946782962328538
film_vs_baseline,all_0_cold,common_error_joint_pos,common_survival,512,0.5630272644765895,0.5232381668407091,-0.039789097635880344,-0.04325301488247839,-0.03639075679615739,7.06699304746276,6.415054350329423,7.7212477533374315
film_vs_baseline,all_0_cold,truncated_error_anchor_ang_vel,own_survival,512,0.3953975518225622,0.34817416652491984,-0.04722338529764236,-0.05082759985990732,-0.04382912386433006,11.94326699292115,11.156052352178731,12.719685678307057
film_vs_baseline,all_0_cold,truncated_error_anchor_lin_vel,own_survival,512,0.14697615693932356,0.13473510870637115,-0.012241048232952412,-0.014292539897721583,-0.01024079474038187,8.32859457470092,7.057760935873408,9.640927110616763
film_vs_baseline,all_0_cold,truncated_error_anchor_pos,own_survival,512,0.18332024656274704,0.14745853461842562,-0.03586171194432142,-0.04341585803531115,-0.028858920475154013,19.562330193597376,16.241390242225897,22.94307232951838
film_vs_baseline,all_0_cold,truncated_error_anchor_rot,own_survival,512,0.08179940922307125,0.07170326910236738,-0.010096140120703867,-0.011418086787404618,-0.008774372801129577,12.342558725786354,10.816097668268247,13.85200918214053
film_vs_baseline,all_0_cold,truncated_error_body_ang_vel,own_survival,512,0.8086765704492518,0.7452034524768716,-0.0634731179723802,-0.06886865931199153,-0.05832229925688319,7.849011618714065,7.236215928888225,8.493145616667714
film_vs_baseline,all_0_cold,truncated_error_body_lin_vel,own_survival,512,0.18732892178361338,0.17274786725522784,-0.01458105452838554,-0.016609167058679774,-0.012681598696811208,7.783664364026153,6.830274693310254,8.803486130114617
film_vs_baseline,all_0_cold,truncated_error_body_pos,own_survival,512,0.04097720835855257,0.035250574029321594,-0.005726634329230977,-0.006102983742916351,-0.005360331527776736,13.975169511604227,13.077803377806347,14.94678337361109
film_vs_baseline,all_0_cold,truncated_error_body_rot,own_survival,512,0.1778075788228636,0.15989365571589095,-0.01791392310697265,-0.01921644853616603,-0.016596270965358532,10.074892884526005,9.287274996099265,10.875186552946204
film_vs_baseline,all_0_cold,truncated_error_joint_pos,own_survival,512,0.5630272623271815,0.5232381664930322,-0.039789095834149246,-0.04325301358652637,-0.03639075369849515,7.066992754433862,6.415054207206278,7.721247693853432
film_vs_baseline,all_0_cold,truncated_error_joint_vel,own_survival,512,3.190484564923188,3.0013769187696955,-0.1891076461534924,-0.20782334622509027,-0.17122730113381127,5.927239022955287,5.345248982816523,6.535827485766624
film_vs_baseline,all_0_cold,failure_rate,motion,512,0.0,0.0,0.0,0.0,0.0,,,
film_vs_baseline,all_0_cold,coverage,motion,512,1.0,1.0,0.0,0.0,0.0,,,
film_vs_baseline,all_4_cold,common_error_body_pos,common_survival,512,0.06443003220615204,0.06943923471226118,0.005009202506109145,0.004071415728409658,0.005989105779081148,-7.774639146666213,-9.36721404897389,-6.29933572318769
film_vs_baseline,all_4_cold,common_error_joint_pos,common_survival,512,0.9107461243080431,0.9592677002226564,0.04852157591461326,0.040168073404991816,0.057195191360204074,-5.327673060533577,-6.325464713399398,-4.379877795170791
film_vs_baseline,all_4_cold,truncated_error_anchor_ang_vel,own_survival,512,0.7094401920614732,0.6696172448533155,-0.03982294720815771,-0.054573934718637376,-0.023842516223606017,5.613291670498849,3.373131131114631,7.622249735200153
film_vs_baseline,all_4_cold,truncated_error_anchor_lin_vel,own_survival,512,0.304762556250713,0.2731256118746669,-0.03163694437604614,-0.03774428329429269,-0.025489520631726846,10.380850182271077,8.392092167073727,12.284753531775939
film_vs_baseline,all_4_cold,truncated_error_anchor_pos,own_survival,512,0.5264705163894037,0.4005777892067876,-0.12589272718261607,-0.15096496160555054,-0.1001715546274439,23.91258831472712,20.058275437075356,27.538369783101924
film_vs_baseline,all_4_cold,truncated_error_anchor_rot,own_survival,512,0.10556462380490278,0.10721379111033733,0.0016491673054345457,-0.0006772020919393763,0.004023115105894746,-1.562234815028965,-3.8113349572247026,0.6368747120543272
film_vs_baseline,all_4_cold,truncated_error_body_ang_vel,own_survival,512,1.7132156536341334,1.609192151706695,-0.10402350192743848,-0.12946198444590318,-0.07793431459485134,6.071827659686634,4.524678844014176,7.573105401745181
film_vs_baseline,all_4_cold,truncated_error_body_lin_vel,own_survival,512,0.3957358752276571,0.36682682096215147,-0.028909054265505607,-0.03536792284310026,-0.02227994953402568,7.305138622793534,5.610329022237748,8.91898278424326
film_vs_baseline,all_4_cold,truncated_error_body_pos,own_survival,512,0.06500530537146468,0.06979763898727152,0.004792333615806846,0.00370735686405233,0.0059124973812760525,-7.372219218757078,-9.130354576242748,-5.684499165956146
film_vs_baseline,all_4_cold,truncated_error_body_rot,own_survival,512,0.29243854919205836,0.29922780007813227,0.006789250886073905,0.003929109473093159,0.009681252291693098,-2.3215991547048334,-3.3183220290326094,-1.347396624613109
film_vs_baseline,all_4_cold,truncated_error_joint_pos,own_survival,512,0.9170740856580797,0.9629242434933756,0.04585015783529589,0.036123280519038584,0.05545164400704512,-4.999613286683862,-6.10086432575276,-3.8846020830309675
film_vs_baseline,all_4_cold,truncated_error_joint_vel,own_survival,512,6.255922364586005,5.838333715007274,-0.41758864957873065,-0.5097214812671602,-0.32005448821884247,6.675093219549012,5.119546723419574,8.17803343092872
film_vs_baseline,all_4_cold,failure_rate,motion,512,0.09375,0.111328125,0.017578125,-0.001953125,0.037109375,,,
film_vs_baseline,all_4_cold,coverage,motion,512,0.940736408486669,0.9295327628733607,-0.011203645613308222,-0.02168333805621988,-0.00010278244597072233,,,
film_vs_baseline,all_0_warm,common_error_body_pos,common_survival,512,0.04094982170574327,0.034272711669218775,-0.006677110036524492,-0.00708272440476734,-0.0062891505042220455,16.305590008437125,15.298549656715496,17.3513592695044
film_vs_baseline,all_0_warm,common_error_joint_pos,common_survival,512,0.5628993869611894,0.5192400740836749,-0.043659312877514456,-0.047320292100704035,-0.0401312225003839,7.756148592239392,7.108412981659935,8.431476704442732
film_vs_baseline,all_0_warm,truncated_error_anchor_ang_vel,own_survival,512,0.3955125498126933,0.3436500629051604,-0.05186248690753287,-0.055502262971401574,-0.04838812793011961,13.112728516982301,12.3090718745445,13.932348984417319
film_vs_baseline,all_0_warm,truncated_error_anchor_lin_vel,own_survival,512,0.14712069394879068,0.13178388539924205,-0.015336808549548636,-0.01746906472096409,-0.01337466302812651,10.424643969452065,9.244670381983335,11.713358887127669
