comparison,case,metric,aggregation,paired_motions,reference,candidate,candidate_minus_reference,difference_ci95_low,difference_ci95_high,error_reduction_percent,error_reduction_percent_ci95_low,error_reduction_percent_ci95_high
film_vs_baseline,all_0_cold,common_error_body_pos,common_survival,512,0.04201361657454704,0.03692665861414317,-0.005086957960403871,-0.00550308925105163,-0.004716855869717812,12.107879242858813,11.26783009757166,13.026437538602023
film_vs_baseline,all_0_cold,common_error_joint_pos,common_survival,512,0.5846581403749359,0.5356694642745778,-0.048988676100358064,-0.05227686977489039,-0.04537336035166361,8.37902916547815,7.691314515587235,9.008758759392745
film_vs_baseline,all_0_cold,truncated_error_anchor_ang_vel,own_survival,512,0.42145524185337174,0.35969553220822886,-0.06175970964514288,-0.06546822391409464,-0.05821778047083718,14.65391897216684,13.855621738912498,15.461461200162192
film_vs_baseline,all_0_cold,truncated_error_anchor_lin_vel,own_survival,512,0.1529083699927291,0.13932360169422095,-0.01358476829850816,-0.015500845473952817,-0.011652145775430436,8.884254209991333,7.6930003928918085,10.05914828521802
film_vs_baseline,all_0_cold,truncated_error_anchor_pos,own_survival,512,0.18380510857403903,0.15532387682127535,-0.02848123175276368,-0.03543453421870738,-0.02163020453538087,15.495342851850648,11.963787948422043,19.05320267532431
film_vs_baseline,all_0_cold,truncated_error_anchor_rot,own_survival,512,0.08135425179760847,0.07254601000013199,-0.008808241797476482,-0.01034207993618438,-0.007356307458932838,10.827020841380799,9.238156150986864,12.455641508091661
film_vs_baseline,all_0_cold,truncated_error_body_ang_vel,own_survival,512,0.8460128051451397,0.7764758578574635,-0.06953694728767612,-0.07534471725027952,-0.06389825640810941,8.219372906033799,7.584064066010333,8.854966405024305
film_vs_baseline,all_0_cold,truncated_error_body_lin_vel,own_survival,512,0.19475746271894015,0.17913010341052543,-0.015627359308414718,-0.017538385354717134,-0.013743598971209638,8.024010525833862,7.102899635364716,8.94599348877476
film_vs_baseline,all_0_cold,truncated_error_body_pos,own_survival,512,0.04201361637785635,0.03692665847622633,-0.005086957901630017,-0.005503089110766733,-0.004716855801875803,12.107879159650594,11.267829881724069,13.026437330117409
film_vs_baseline,all_0_cold,truncated_error_body_rot,own_survival,512,0.18038978402493877,0.1688254479819169,-0.011564336043021872,-0.012699505594154682,-0.010493152488381167,6.410748871135136,5.806443128883976,7.037940957694817
film_vs_baseline,all_0_cold,truncated_error_joint_pos,own_survival,512,0.5846581432070513,0.5356694638889028,-0.04898867931814854,-0.05227687238086872,-0.04537336547500359,8.379029675260957,7.691315050898073,9.008759346704641
film_vs_baseline,all_0_cold,truncated_error_joint_vel,own_survival,512,3.3280163498036535,3.1185974255107234,-0.20941892429293008,-0.23082119324508069,-0.1885649872602019,6.292605031982051,5.678454706107931,6.906905798463506
film_vs_baseline,all_0_cold,failure_rate,motion,512,0.0,0.0,0.0,0.0,0.0,,,
