comparison,case,metric,aggregation,paired_motions,reference,candidate,candidate_minus_reference,difference_ci95_low,difference_ci95_high,error_reduction_percent,error_reduction_percent_ci95_low,error_reduction_percent_ci95_high
film_vs_baseline,all_0_cold,common_error_body_pos,common_survival,512,0.041581417087982624,0.03590320319747873,-0.005678213890503894,-0.00610060048455655,-0.0053053296724842325,13.655652664480607,12.759508413933341,14.586416616229837
film_vs_baseline,all_0_cold,common_error_joint_pos,common_survival,512,0.5729033285674882,0.5274144150555469,-0.04548891351194129,-0.04867756909612052,-0.04228664203444929,7.940067938806309,7.335638842473117,8.563374380827181
film_vs_baseline,all_0_cold,truncated_error_anchor_ang_vel,own_survival,512,0.40557593705615835,0.35209534181697283,-0.053480595239185524,-0.05734349438699522,-0.04983324194496069,13.186333397235126,12.351253819256451,14.059549418722375
film_vs_baseline,all_0_cold,truncated_error_anchor_lin_vel,own_survival,512,0.1496326213604024,0.1370461308230257,-0.012586490537376704,-0.014681385362345558,-0.010534275167189609,8.411595294492043,7.13178071713663,9.700254804176401
film_vs_baseline,all_0_cold,truncated_error_anchor_pos,own_survival,512,0.181393674462526,0.1521128653757839,-0.029280809086742104,-0.036218879007312466,-0.022501820304215818,16.142133496938015,12.732002093784052,19.561052921202958
film_vs_baseline,all_0_cold,truncated_error_anchor_rot,own_survival,512,0.08101065620892167,0.07076227246939634,-0.01024838373952533,-0.011653438399321984,-0.008848679656344591,12.650661306946281,11.002858481047436,14.28236543484752
film_vs_baseline,all_0_cold,truncated_error_body_ang_vel,own_survival,512,0.8257501687089208,0.7580449355267163,-0.06770523318220456,-0.07410333785041416,-0.06172269431394059,8.199239400467,7.50782468837447,8.92915219965309
film_vs_baseline,all_0_cold,truncated_error_body_lin_vel,own_survival,512,0.19077944853376713,0.1761823137394839,-0.014597134794283234,-0.016698206100337534,-0.012578540425908167,7.651314073119153,6.652361253546569,8.702289642810449
film_vs_baseline,all_0_cold,truncated_error_body_pos,own_survival,512,0.04158141700738764,0.035903202972750264,-0.005678214034637377,-0.006100600542408954,-0.00530532975989308,13.65565303757817,12.759508674568906,14.586417482098401
film_vs_baseline,all_0_cold,truncated_error_body_rot,own_survival,512,0.17977826248039813,0.16238653257856953,-0.017391729901828606,-0.018681219486072355,-0.016090488063008796,9.67398931432263,8.902240831885964,10.47148930732595
film_vs_baseline,all_0_cold,truncated_error_joint_pos,own_survival,512,0.5729033277992948,0.5274144155012443,-0.04548891229805041,-0.04867756818272006,-0.04228664287502294,7.940067737568901,7.335638657140135,8.5633744588911
film_vs_baseline,all_0_cold,truncated_error_joint_vel,own_survival,512,3.2542666013232426,3.049523658925808,-0.20474294239743474,-0.2269187840028407,-0.18401018019220597,6.291523328610587,5.663146366789232,6.95651478121241
film_vs_baseline,all_0_cold,failure_rate,motion,512,0.0,0.0,0.0,0.0,0.0,,,
film_vs_baseline,all_0_cold,coverage,motion,512,1.0,1.0,0.0,0.0,0.0,,,
film_vs_baseline,all_4_cold,common_error_body_pos,common_survival,512,0.06396436355302731,0.06884850231404985,0.004884138761022533,0.0038434214054551804,0.005816823615237237,-7.635718530949685,-9.163055786800259,-5.900593324689251
film_vs_baseline,all_4_cold,common_error_joint_pos,common_survival,512,0.9091539633176652,0.9618249425671572,0.052670979249492045,0.043494132485025636,0.061626829365676365,-5.79340588884266,-6.848126599108862,-4.720341595323298
film_vs_baseline,all_4_cold,truncated_error_anchor_ang_vel,own_survival,512,0.7137897520023141,0.6608187984395121,-0.052970953562802015,-0.06959009241932818,-0.03774714090346214,7.421086309268039,5.352047882002961,9.593798649818726
film_vs_baseline,all_4_cold,truncated_error_anchor_lin_vel,own_survival,512,0.29153424641219183,0.26910199675000956,-0.02243224966218227,-0.028795903850519115,-0.016389346276259112,7.6945504475882265,5.640788224960842,9.950143951359367
film_vs_baseline,all_4_cold,truncated_error_anchor_pos,own_survival,512,0.4990232484016792,0.4061724977085708,-0.09285075069310844,-0.11629846639953131,-0.06948372436128382,18.606497991927224,14.324584597681847,22.494302961423436
film_vs_baseline,all_4_cold,truncated_error_anchor_rot,own_survival,512,0.10739839975645657,0.10440436083500626,-0.0029940389214503094,-0.005852089882795338,-0.0003594288731859591,2.7877872745215777,0.34101316374764284,5.309078172310295
film_vs_baseline,all_4_cold,truncated_error_body_ang_vel,own_survival,512,1.6889296406357988,1.6152730952198384,-0.07365654541596034,-0.10013342636775092,-0.04833621472983664,4.361137589380709,2.8754841730557317,5.927314766264232
film_vs_baseline,all_4_cold,truncated_error_body_lin_vel,own_survival,512,0.38263394686593183,0.3628239771157937,-0.0198099697501381,-0.02656579728492489,-0.013449341117571638,5.177264043715171,3.5098925463655073,6.955729647020602
film_vs_baseline,all_4_cold,truncated_error_body_pos,own_survival,512,0.06486641752105912,0.06931354005959772,0.0044471225385386,0.003208108030359475,0.005508663787881151,-6.855816474055818,-8.624760497041462,-4.850259669319809
film_vs_baseline,all_4_cold,truncated_error_body_rot,own_survival,512,0.29261307529688185,0.2998946484662237,0.0072815731693418595,0.004001244102398785,0.010126650878538796,-2.488464728363235,-3.497202671201727,-1.356891539477949
film_vs_baseline,all_4_cold,truncated_error_joint_pos,own_survival,512,0.9163996594415988,0.9659563947047967,0.049556735263197815,0.038754012354707774,0.0593598761369948,-5.4077644783712415,-6.5546474900394704,-4.2001280733574955
film_vs_baseline,all_4_cold,truncated_error_joint_vel,own_survival,512,6.158723736424676,5.876686831351358,-0.28203690507331824,-0.38061619741358393,-0.1927725919995719,4.5794699866996975,3.1179065424792705,6.153385154477691
film_vs_baseline,all_4_cold,failure_rate,motion,512,0.0859375,0.09375,0.0078125,-0.0078125,0.0234375,,,
film_vs_baseline,all_4_cold,coverage,motion,512,0.948126168284845,0.9383541762181147,-0.009771992066730295,-0.02012589268891616,-5.7593265129492934e-05,,,
film_vs_baseline,all_0_warm,common_error_body_pos,common_survival,512,0.0415384947278354,0.03455409255092519,-0.006984402176910209,-0.007410053928165257,-0.0066083766644227365,16.814288102331943,15.843350840066345,17.797724319507715
film_vs_baseline,all_0_warm,common_error_joint_pos,common_survival,512,0.5726685884636429,0.5193766957491863,-0.05329189271445656,-0.05667792288926817,-0.05001664855455076,9.3058871724444,8.698858831621665,9.938752961993616
film_vs_baseline,all_0_warm,truncated_error_anchor_ang_vel,own_survival,512,0.4055746866325258,0.34219430232150594,-0.06338038431101989,-0.06708098666729764,-0.05977452102061817,15.62730278787004,14.871682594882575,16.406978728797274
film_vs_baseline,all_0_warm,truncated_error_anchor_lin_vel,own_survival,512,0.1496768968026535,0.13278407940470566,-0.016892817397947846,-0.018925442626568405,-0.01481814870125182,11.28618895688407,10.124272856165021,12.41949162096225
film_vs_baseline,all_0_warm,truncated_error_anchor_pos,own_survival,512,0.18122687812772792,0.1455666819692375,-0.03566019615849042,-0.042861039922435305,-0.028253115002059855,19.67710117113934,15.99723402062207,22.999490498173028
film_vs_baseline,all_0_warm,truncated_error_anchor_rot,own_survival,512,0.08107835893317886,0.06903034229275405,-0.012048016640424805,-0.01350162122909347,-0.010579629299898172,14.859719410890198,13.196723438255066,16.471226825108573
film_vs_baseline,all_0_warm,truncated_error_body_ang_vel,own_survival,512,0.8256276698923652,0.7404932354056456,-0.08513443448671965,-0.09140746334217742,-0.07937141188293738,10.311480294479274,9.679483679972721,10.997303404460089
film_vs_baseline,all_0_warm,truncated_error_body_lin_vel,own_survival,512,0.19080260534644028,0.1716701957556977,-0.019132409590742583,-0.021089241132137136,-0.017165181866593878,10.027331417201493,9.125369529021222,10.916870450556868
film_vs_baseline,all_0_warm,truncated_error_body_pos,own_survival,512,0.041538494667646766,0.034554092364279386,-0.0069844023033673805,-0.007410054121159275,-0.006608376910404868,16.814288431129274,15.843351732873417,17.79772450689875
