comparison,case,metric,aggregation,paired_motions,reference,candidate,candidate_minus_reference,difference_ci95_low,difference_ci95_high,error_reduction_percent,error_reduction_percent_ci95_low,error_reduction_percent_ci95_high
film_vs_baseline,all_0_cold,common_error_body_pos,common_survival,512,0.04196660408637687,0.03636813375984774,-0.005598470326529131,-0.005986147839483859,-0.005223443644192358,13.340298669404365,12.331329442762048,14.327730892047265
film_vs_baseline,all_0_cold,common_error_joint_pos,common_survival,512,0.5757289283563776,0.5242006087308928,-0.051528319625484764,-0.0550483427864904,-0.04808028313855912,8.95010083522998,8.325741089319003,9.572552650270222
film_vs_baseline,all_0_cold,truncated_error_anchor_ang_vel,own_survival,512,0.4042261347996501,0.35319380707438824,-0.05103232772526184,-0.05468689046928926,-0.047724292826035096,12.624697745126106,11.859763317465887,13.444911027957753
film_vs_baseline,all_0_cold,truncated_error_anchor_lin_vel,own_survival,512,0.14893478951191558,0.13754181390777476,-0.01139297560414082,-0.013373320767314605,-0.009525061934760192,7.649640249586764,6.467371817377109,8.914809032508167
film_vs_baseline,all_0_cold,truncated_error_anchor_pos,own_survival,512,0.1833130213258305,0.159261421517747,-0.024051599808083496,-0.031069806746180054,-0.017144727435960773,13.120508098185168,9.438038084317812,16.746453387281647
film_vs_baseline,all_0_cold,truncated_error_anchor_rot,own_survival,512,0.08297444317148725,0.07652999637270708,-0.0064444467987801735,-0.00784723851751507,-0.00497904894455548,7.766785232244496,6.079397691676383,9.324995821487418
film_vs_baseline,all_0_cold,truncated_error_body_ang_vel,own_survival,512,0.8218523766961393,0.7530486677876482,-0.06880370890849108,-0.07439364802169643,-0.06335469970440247,8.37178438116626,7.750210377442814,9.033680946190124
film_vs_baseline,all_0_cold,truncated_error_body_lin_vel,own_survival,512,0.1898803424196051,0.17568914045731485,-0.014191201962290262,-0.0161278490057759,-0.012416802278504412,7.473760464856326,6.612185547390295,8.417877695223947
film_vs_baseline,all_0_cold,truncated_error_body_pos,own_survival,512,0.04196660408072552,0.03622177116280459,-0.005744832917920932,-0.0062012343038707,-0.005350045613783233,13.689058344750432,12.761771620857985,14.589689660168494
film_vs_baseline,all_0_cold,truncated_error_body_rot,own_survival,512,0.17963524556753885,0.1626161822414555,-0.017019063326083356,-0.01828122473668368,-0.015797205461637334,9.474233896757509,8.74588116378012,10.222845993450358
film_vs_baseline,all_0_cold,truncated_error_joint_pos,own_survival,512,0.5757289267155663,0.5238258928846468,-0.05190303383091954,-0.05544355110578627,-0.04827285822529179,9.015186040245947,8.357273698322695,9.669022722043902
film_vs_baseline,all_0_cold,truncated_error_joint_vel,own_survival,512,3.247027684135997,3.028874487772744,-0.2181531963632528,-0.2372556541307161,-0.20010842143646557,6.718550550988027,6.143761182646692,7.341279320651026
film_vs_baseline,all_0_cold,failure_rate,motion,512,0.001953125,0.0,-0.001953125,-0.005859375,0.0,,,
film_vs_baseline,all_0_cold,coverage,motion,512,0.999371408045977,1.0,0.0006285919540229834,0.0,0.0018857758620689502,,,
film_vs_baseline,all_4_cold,common_error_body_pos,common_survival,512,0.06372869545094415,0.06940131300576999,0.005672617554825843,0.0048371507906068275,0.006475584688049835,-8.901198298013806,-10.147801552673094,-7.610098523989785
film_vs_baseline,all_4_cold,common_error_joint_pos,common_survival,512,0.9050812550534298,0.9632250142036547,0.05814375915022485,0.0489301084991729,0.06704452300380895,-6.42414797849199,-7.437662193535304,-5.370566264603474
film_vs_baseline,all_4_cold,truncated_error_anchor_ang_vel,own_survival,512,0.695011816792726,0.6635094231690872,-0.031502393623638714,-0.04326796927021043,-0.01934118873068494,4.532641440402114,2.783772597189114,6.20996316385602
