comparison,case,metric,aggregation,paired_motions,reference,candidate,candidate_minus_reference,difference_ci95_low,difference_ci95_high,error_reduction_percent,error_reduction_percent_ci95_low,error_reduction_percent_ci95_high
film_vs_baseline,all_0_cold,common_error_body_pos,common_survival,512,0.042222906333169496,0.03595905247710895,-0.006263853856060549,-0.00662811000835606,-0.005921140952801264,14.835202974030677,13.935812030658182,15.726232853171922
film_vs_baseline,all_0_cold,common_error_joint_pos,common_survival,512,0.5786264011619403,0.5291102210761234,-0.04951618008581693,-0.05320475852675487,-0.04585108260743728,8.55753902455599,7.875659465500131,9.239492028828607
film_vs_baseline,all_0_cold,truncated_error_anchor_ang_vel,own_survival,512,0.415046861970778,0.3503220191374217,-0.06472484283335628,-0.06834290279533359,-0.06133898244473088,15.594586723538058,14.803051243805896,16.404388938539405
film_vs_baseline,all_0_cold,truncated_error_anchor_lin_vel,own_survival,512,0.15123986808528986,0.13692770957461023,-0.014312158510679629,-0.0163348936855754,-0.012254744592147475,9.463218060074254,8.23447186135786,10.658170251166128
film_vs_baseline,all_0_cold,truncated_error_anchor_pos,own_survival,512,0.1850530167952092,0.15274816055185048,-0.032304856243358715,-0.038707861707091076,-0.025561678914891982,17.457081653042824,14.289246713277203,20.55302842663577
film_vs_baseline,all_0_cold,truncated_error_anchor_rot,own_survival,512,0.08231687642432406,0.06920828477384441,-0.013108591650479645,-0.01466043363023443,-0.011391234471452549,15.92454939969776,13.813724169361095,17.744108532563903
film_vs_baseline,all_0_cold,truncated_error_body_ang_vel,own_survival,512,0.8353915086727455,0.758070663516043,-0.07732084515670246,-0.08313080935491544,-0.07184794233262942,9.255641738512328,8.585853372782712,9.928163101776216
film_vs_baseline,all_0_cold,truncated_error_body_lin_vel,own_survival,512,0.19315532708246413,0.176258630222544,-0.016896696859920124,-0.01892883735360399,-0.014876881398302911,8.747725012371204,7.818586702509448,9.7183230256232
film_vs_baseline,all_0_cold,truncated_error_body_pos,own_survival,512,0.04222290629198257,0.035959052501693956,-0.006263853790288612,-0.00662811016570348,-0.005921140700164263,14.835202832728768,13.935811593349337,15.726232545143615
film_vs_baseline,all_0_cold,truncated_error_body_rot,own_survival,512,0.18242247772995193,0.1609949891490811,-0.021427488580870818,-0.022724775157623327,-0.020130548715427733,11.746079127699865,10.957792015842962,12.512482747534142
film_vs_baseline,all_0_cold,truncated_error_joint_pos,own_survival,512,0.5786263990537086,0.5291102198718449,-0.049516179181863684,-0.05320475887461784,-0.04585108051139406,8.557538899511488,7.875658852918112,9.23949150604912
film_vs_baseline,all_0_cold,truncated_error_joint_vel,own_survival,512,3.2799390923896254,3.0556212331975363,-0.22431785919208913,-0.2467725647273889,-0.2044441923760487,6.839086119390729,6.204730988131206,7.510649834075365
film_vs_baseline,all_0_cold,failure_rate,motion,512,0.0,0.0,0.0,0.0,0.0,,,
film_vs_baseline,all_0_cold,coverage,motion,512,1.0,1.0,0.0,0.0,0.0,,,
film_vs_baseline,all_4_cold,common_error_body_pos,common_survival,512,0.06407855218475636,0.06935758491914522,0.005279032734388858,0.0043783886353549,0.006173489859965879,-8.238377045673461,-9.68720068679417,-6.728696525469711
film_vs_baseline,all_4_cold,common_error_joint_pos,common_survival,512,0.9132687791404027,0.9703400496407223,0.05707127050031957,0.047123195232474505,0.06742995079106201,-6.249120938310937,-7.433614130825175,-5.1060752675618675
film_vs_baseline,all_4_cold,truncated_error_anchor_ang_vel,own_survival,512,0.7109835274968699,0.6568479673594001,-0.054135560137469785,-0.06567174997079847,-0.04287534688858325,7.614179238169216,6.079834404492022,9.128354804779155
film_vs_baseline,all_4_cold,truncated_error_anchor_lin_vel,own_survival,512,0.2887519543976253,0.26684318667065,-0.02190876772697531,-0.027018298732023785,-0.017036781356490765,7.587400671514032,5.945105408189512,9.354406053805084
film_vs_baseline,all_4_cold,truncated_error_anchor_pos,own_survival,512,0.48749414200545194,0.3964626063392913,-0.09103153566616062,-0.11191572843596354,-0.0707953072335193,18.6733599078084,15.112616092243101,22.31582578077317
film_vs_baseline,all_4_cold,truncated_error_anchor_rot,own_survival,512,0.10690115455452656,0.10476785403393536,-0.0021333005205912,-0.004417950498796171,0.00013679251484718482,1.9955823016888723,-0.13125584606998594,4.104438567588679
film_vs_baseline,all_4_cold,truncated_error_body_ang_vel,own_survival,512,1.6759376109746804,1.6115580944917758,-0.06437951648290463,-0.08425204255396775,-0.04484002352748861,3.8414029294004104,2.6803622893978543,5.038599358436078
film_vs_baseline,all_4_cold,truncated_error_body_lin_vel,own_survival,512,0.38000965334638437,0.3610352011210521,-0.018974452225332283,-0.02413040966330619,-0.014130215942050914,4.993150057700453,3.728747029716796,6.372966601564067
film_vs_baseline,all_4_cold,truncated_error_body_pos,own_survival,512,0.06483825853086173,0.06955727482227539,0.0047190162914136635,0.003689554904098947,0.005687040981450031,-7.278135468687064,-8.809767737347071,-5.61035116146414
film_vs_baseline,all_4_cold,truncated_error_body_rot,own_survival,512,0.2920835121739314,0.3004196231849543,0.008336111011022884,0.005664128803014786,0.011045476097372043,-2.8540162876632533,-3.78769846136348,-1.9399606987038578
film_vs_baseline,all_4_cold,truncated_error_joint_pos,own_survival,512,0.9184095457513112,0.9730700266155676,0.054660480864256455,0.044280233914049526,0.06586002505575757,-5.951645550410856,-7.1828302467581615,-4.76566407413805
film_vs_baseline,all_4_cold,truncated_error_joint_vel,own_survival,512,6.141227049363819,5.8543676159917535,-0.2868594333720651,-0.36488399179444386,-0.21225615768314968,4.671044256567283,3.4454384873526056,5.91981140244131
film_vs_baseline,all_4_cold,failure_rate,motion,512,0.08203125,0.103515625,0.021484375,0.005859375,0.0390625,,,
