comparison,case,metric,aggregation,paired_motions,reference,candidate,candidate_minus_reference,difference_ci95_low,difference_ci95_high,error_reduction_percent,error_reduction_percent_ci95_low,error_reduction_percent_ci95_high
film_vs_baseline,all_0_cold,common_error_body_pos,common_survival,512,0.04196343679684686,0.036068629308248834,-0.005894807488598025,-0.006257682418141216,-0.005529391093330276,14.047484997799232,13.097303350377924,15.015535482364506
film_vs_baseline,all_0_cold,common_error_joint_pos,common_survival,512,0.5730382849776531,0.5215202974271737,-0.05151798755047943,-0.05484429279618525,-0.04803719229269886,8.990322095580138,8.367742188932938,9.62180730473896
film_vs_baseline,all_0_cold,truncated_error_anchor_ang_vel,own_survival,512,0.4020984388949077,0.3502095248237557,-0.05188891407115198,-0.055573720257755005,-0.04836381935445345,12.904530098092136,12.085967792184531,13.729983630433592
film_vs_baseline,all_0_cold,truncated_error_anchor_lin_vel,own_survival,512,0.14886641829544722,0.1371909764067183,-0.011675441888728932,-0.01364660685214775,-0.009849814972686652,7.842898366478669,6.650341783693759,9.070584810360275
film_vs_baseline,all_0_cold,truncated_error_anchor_pos,own_survival,512,0.1867227582201595,0.1553649599141425,-0.03135779830601698,-0.03874920594341224,-0.023997611089635898,16.79377415207411,13.269960839418784,20.3252720606012
film_vs_baseline,all_0_cold,truncated_error_anchor_rot,own_survival,512,0.0836963341934121,0.07411617575975936,-0.009580158433652744,-0.011049632431617145,-0.008075942625086627,11.446329789682492,9.68547696612453,13.108577735939829
film_vs_baseline,all_0_cold,truncated_error_body_ang_vel,own_survival,512,0.8180139223251354,0.7486809734003126,-0.06933294892482278,-0.07508767020427952,-0.06379642398463327,8.475766369324099,7.8190036073133875,9.14357001370048
film_vs_baseline,all_0_cold,truncated_error_body_lin_vel,own_survival,512,0.18953547026535983,0.1749704387984264,-0.014565031466933442,-0.016458190257004207,-0.012744502428535911,7.684594048038405,6.790266828442295,8.617635577330372
film_vs_baseline,all_0_cold,truncated_error_body_pos,own_survival,512,0.04181649760566815,0.03606862925234566,-0.005747868353322486,-0.006191333803903567,-0.005239806790107077,13.745456177428336,12.269645890460607,14.956605465286778
film_vs_baseline,all_0_cold,truncated_error_body_rot,own_survival,512,0.17980397134541237,0.1610513765701198,-0.018752594775292564,-0.02006303761236374,-0.017445861052107773,10.429466398863847,9.620553126374864,11.242353831003992
film_vs_baseline,all_0_cold,truncated_error_joint_pos,own_survival,512,0.5726851175011858,0.5215202970838726,-0.051164820417313184,-0.054583942509340164,-0.047758513471230155,8.934197668792613,8.32175994978694,9.570667820539336
film_vs_baseline,all_0_cold,truncated_error_joint_vel,own_survival,512,3.2283151895822666,3.0237300479066627,-0.20458514167560393,-0.22239143695281835,-0.18649136561778387,6.337210887456023,5.740942009638502,6.9397058620108645
film_vs_baseline,all_0_cold,failure_rate,motion,512,0.0,0.001953125,0.001953125,0.0,0.005859375,,,
film_vs_baseline,all_0_cold,coverage,motion,512,1.0,0.999304058908046,-0.0006959410919540332,-0.0020878232758620996,0.0,,,
film_vs_baseline,all_4_cold,common_error_body_pos,common_survival,512,0.06415230255641276,0.06929739001613583,0.005145087459723072,0.004184607131105973,0.006150952127102022,-8.020113471685143,-9.642550218119798,-6.407889229265255
film_vs_baseline,all_4_cold,common_error_joint_pos,common_survival,512,0.9060876718961905,0.9574409658652245,0.051353293969033986,0.040357229157063274,0.06488502448194534,-5.667585550696851,-7.174034809100078,-4.430231707787523
film_vs_baseline,all_4_cold,truncated_error_anchor_ang_vel,own_survival,512,0.7028631342416225,0.6632299036911395,-0.039633230550482956,-0.052079515207285945,-0.026535783267004055,5.638826198111322,3.781795116847326,7.327412633041259
film_vs_baseline,all_4_cold,truncated_error_anchor_lin_vel,own_survival,512,0.30002944277709337,0.27014972649355834,-0.02987971628353503,-0.035370958866738765,-0.02412806955032164,9.958928032851142,8.123878151975612,11.650276297451946
film_vs_baseline,all_4_cold,truncated_error_anchor_pos,own_survival,512,0.525515666131525,0.39880270431841847,-0.12671296181310654,-0.15093143367197664,-0.10253229562541243,24.112118815767726,20.152251969784725,27.85604649857986
film_vs_baseline,all_4_cold,truncated_error_anchor_rot,own_survival,512,0.1066486916421017,0.10601445139606697,-0.0006342402460347285,-0.0032149336891803193,0.0021114611641997647,0.5947004471120484,-1.9978957097240284,3.0069526105047695
