comparison,case,metric,aggregation,paired_motions,reference,candidate,candidate_minus_reference,difference_ci95_low,difference_ci95_high,error_reduction_percent,error_reduction_percent_ci95_low,error_reduction_percent_ci95_high
film_vs_baseline,all_0_cold,common_error_body_pos,common_survival,512,0.04199615156448917,0.03680110237090284,-0.005195049193586335,-0.0056235801389928385,-0.004801244553531876,12.370298229848112,11.398338756574605,13.374384245388734
film_vs_baseline,all_0_cold,common_error_joint_pos,common_survival,512,0.5803016918383113,0.5352217770889172,-0.0450799147493941,-0.048516935282504246,-0.04137907851735197,7.768358318340844,7.090769762091752,8.414053804676863
film_vs_baseline,all_0_cold,truncated_error_anchor_ang_vel,own_survival,512,0.41825407404531156,0.35819931953429796,-0.06005475451101361,-0.06397815712282046,-0.05632390801259825,14.358438623244009,13.535763407686227,15.209826068966263
film_vs_baseline,all_0_cold,truncated_error_anchor_lin_vel,own_survival,512,0.1519971632897137,0.1384325274125665,-0.01356463587714718,-0.015662583275937836,-0.011578125949892819,8.924269100530745,7.692646275247712,10.147431103587515
film_vs_baseline,all_0_cold,truncated_error_anchor_pos,own_survival,512,0.18077205472046254,0.15071860766008355,-0.03005344706037899,-0.036429788766353846,-0.023544634176514718,16.62505142559354,13.21254296437555,19.770308625784676
film_vs_baseline,all_0_cold,truncated_error_anchor_rot,own_survival,512,0.07947899385818602,0.07204539360980865,-0.007433600248377373,-0.00879616409476877,-0.006158530325457555,9.352911867053965,7.9037962988148225,10.950923184522553
film_vs_baseline,all_0_cold,truncated_error_body_ang_vel,own_survival,512,0.8420144480471825,0.7682327875346882,-0.07378166051249435,-0.07974525026067801,-0.06798020584798535,8.762517161505995,8.126938595056338,9.42208657713918
film_vs_baseline,all_0_cold,truncated_error_body_lin_vel,own_survival,512,0.19380732701450012,0.1780207203080774,-0.015786606706422734,-0.017930813151351376,-0.013787489057203249,8.145515935649648,7.1450771606496275,9.155553539857717
film_vs_baseline,all_0_cold,truncated_error_body_pos,own_survival,512,0.041996151567009185,0.036659020323131425,-0.00533713124387776,-0.005880034230245872,-0.004884141085872847,12.708619825228073,11.71883288356163,13.75126371555197
film_vs_baseline,all_0_cold,truncated_error_body_rot,own_survival,512,0.18047963541848483,0.16586754842689372,-0.014612086991591111,-0.015936080016736034,-0.013416396514819304,8.096252498355021,7.409424269812186,8.862071939219515
