comparison,case,metric,aggregation,paired_motions,reference,candidate,candidate_minus_reference,difference_ci95_low,difference_ci95_high,error_reduction_percent,error_reduction_percent_ci95_low,error_reduction_percent_ci95_high
film_vs_baseline,all_0_cold,common_error_body_pos,common_survival,512,0.04124981857036356,0.03568523508682564,-0.005564583483537923,-0.005934599341096585,-0.005203814606118922,13.489958686838603,12.55912908669492,14.433227180770748
film_vs_baseline,all_0_cold,common_error_joint_pos,common_survival,512,0.5655031658433506,0.5220786341983448,-0.043424531645005815,-0.046751796777416366,-0.04013915305066525,7.678919282484582,7.0472179790493765,8.338799185295755
film_vs_baseline,all_0_cold,truncated_error_anchor_ang_vel,own_survival,512,0.3971127070406677,0.34983535682320305,-0.04727735021746465,-0.05087846000546931,-0.043927417025517244,11.905272578604,11.09263101869096,12.751042196691362
film_vs_baseline,all_0_cold,truncated_error_anchor_lin_vel,own_survival,512,0.1476252423693179,0.13609757812122508,-0.011527664248092817,-0.013445786598030121,-0.00968307439274806,7.808735188561967,6.619990413528061,9.031660255611207
film_vs_baseline,all_0_cold,truncated_error_anchor_pos,own_survival,512,0.18356266609277921,0.15387361196141747,-0.029689054131361747,-0.03721420278001005,-0.022717425172181772,16.173797626340765,12.618729437386301,19.913143903040186
film_vs_baseline,all_0_cold,truncated_error_anchor_rot,own_survival,512,0.08212821590548752,0.07403698851443154,-0.008091227391055986,-0.009399352834598008,-0.006763036030615889,9.851945889543375,8.297770867482814,11.357954365227075
film_vs_baseline,all_0_cold,truncated_error_body_ang_vel,own_survival,512,0.8122265498820548,0.7469772456777656,-0.0652493042042892,-0.070539587843739,-0.06012861229992002,8.033387262921188,7.410809437260038,8.700869052371852
film_vs_baseline,all_0_cold,truncated_error_body_lin_vel,own_survival,512,0.18808508704085003,0.17388739346314666,-0.014197693577703369,-0.016022795012068443,-0.012309144936689184,7.548548266678785,6.578897112496178,8.547094943261262
film_vs_baseline,all_0_cold,truncated_error_body_pos,own_survival,512,0.04124981839048583,0.03568523494360899,-0.005564583446876839,-0.005934599274690244,-0.005203814664001832,13.489958656788405,12.559128674127665,14.433227215577949
film_vs_baseline,all_0_cold,truncated_error_body_rot,own_survival,512,0.17884681214710527,0.16180312534738087,-0.0170436867997244,-0.018314426080112238,-0.015739977052839103,9.529768294503125,8.77569554525673,10.292142366668628
film_vs_baseline,all_0_cold,truncated_error_joint_pos,own_survival,512,0.5655031658103725,0.5220786341681734,-0.04342453164219917,-0.04675179821366708,-0.04013915180048974,7.678919282436079,7.047217856522986,8.338799304975364
film_vs_baseline,all_0_cold,truncated_error_joint_vel,own_survival,512,3.208858134541833,3.008976667517845,-0.1998814670239879,-0.21905900759606567,-0.18186435091659203,6.229052785860456,5.650737978020682,6.863777923150202
